time,disp
0.9941,-0.05342766
0.99415,-0.379974017
0.9942,-0.235210054
0.99425,-0.625380274
0.9943,-0.839931219
0.99435,-1.123908822
0.9944,-0.720594885
0.99445,0.582995222
0.9945,0.660223713
0.99455,0.872202849
0.9946,0.735425667
0.99465,-0.173003644
0.9947,-0.629434726
0.99475,-0.307629132
0.9948,-0.399200893
0.99485,-0.742900962
0.9949,0.448540949
0.99495,0.245892646
0.995,-0.760897454
0.99505,0.227116912
0.9951,1.216455389
0.99515,2.030565083
0.9952,1.6241098
0.99525,-0.249441513
0.9953,-0.567643438
0.99535,0.608482489
0.9954,0.313211997
0.99545,-0.973893408
0.9955,-0.924515664
0.99555,-2.056029503
0.9956,-1.377574387
0.99565,2.105376094
0.9957,2.003852914
0.99575,1.332550959
0.9958,0.449843735
0.99585,-1.495689414
0.9959,-1.288408847
0.99595,-0.919110237
0.996,-0.810221181
0.99605,-0.286492887
0.9961,0.675749994
0.99615,0.232375406
0.9962,-1.249929152
0.99625,-1.450651688
0.9963,-1.146619338
0.99635,-0.034723505
0.9964,0.85044671
0.99645,1.56878372
0.9965,1.774722197
0.99655,0.850649773
0.9966,0.236919396
0.99665,-0.93932476
0.9967,-1.908446561
0.99675,-1.743254783
0.9968,-0.751322396
0.99685,0.462761319
0.9969,1.467095452
0.99695,2.647259815
0.997,2.511500959
0.99705,0.766036322
0.9971,-1.011592976
0.99715,-1.80732824
0.9972,-1.614756521
0.99725,0.263582463
0.9973,1.377089923
0.99735,-0.428163218
0.9974,-0.322755256
0.99745,-0.397488619
0.9975,-1.524957999
0.99755,-0.215017328
0.9976,0.003523584
0.99765,0.428417531
0.9977,1.297171741
0.99775,0.863012218
0.9978,0.875560664
0.99785,0.296135849
0.9979,-0.99869645
0.99795,-1.528749508
0.998,-1.244695351
0.99805,-1.042947006
0.9981,-0.369243294
0.99815,0.711310235
0.9982,1.817924421
0.99825,1.815349802
0.9983,0.489515456
0.99835,0.228174237
0.9984,-0.268817449
0.99845,-1.200900889
0.9985,-0.820670909
0.99855,0.36660943
0.9986,0.368914883
0.99865,-0.090847944
0.9987,0.176536945
0.99875,-0.607395979
0.9988,-0.987196459
0.99885,-1.241390406
0.9989,-1.112701335
0.99895,0.803281263
0.999,1.728909196
0.99905,1.912415252
0.9991,1.599359725
0.99915,-0.050757392
0.9992,-1.754879631
0.99925,-3.097227473
0.9993,-2.505879507
0.99935,0.105873507
0.9994,2.074351565
0.99945,2.588019204
0.9995,2.133491353
0.99955,0.902068195
0.9996,-0.906175713
0.99965,-1.897622347
0.9997,-1.821641213
0.99975,-0.863127639
0.9998,0.495123212
0.99985,0.334176283
0.9999,0.18853299
0.99995,0.605779211
1,0.034245808
1.00005,0.320444852
1.0001,0.165076064
1.00015,-1.004478404
1.0002,-0.410473006
1.00025,0.576637549
1.0003,0.941607197
1.00035,0.58758028
1.0004,0.032110713
1.00045,-1.123810928
1.0005,-1.60787085
1.00055,0.317964373
1.0006,0.823228006
1.00065,0.8313507
1.0007,1.001385545
1.00075,0.045454147
1.0008,1.88E-05
1.00085,0.224997058
1.0009,-0.124108015
1.00095,-0.390290281
1.001,0.042439134
1.00105,-0.454259876
1.0011,-0.850947187
1.00115,0.126651225
1.0012,0.68121912
1.00125,1.082768025
1.0013,0.671030444
1.00135,0.231785842
1.0014,-0.433051475
1.00145,-0.835571578
1.0015,0.021642428
1.00155,0.215930528
1.0016,-0.055181482
1.00165,-0.585549551
1.0017,-0.489975931
1.00175,-0.357727233
1.0018,-0.043356752
1.00185,0.519582154
1.0019,0.651645856
1.00195,0.801831022
1.002,-0.120714011
1.00205,-0.263468488
1.0021,-0.578104831
1.00215,-0.973031374
1.0022,0.074300837
1.00225,0.020536622
1.0023,-0.109031865
1.00235,0.513654915
1.0024,0.246788202
1.00245,-0.886401601
1.0025,0.013016433
1.00255,1.433628233
1.0026,0.832390355
1.00265,0.285493105
1.0027,-0.193062366
1.00275,0.095375773
1.0028,0.337802924
1.00285,-0.204877799
1.0029,-0.360551907
1.00295,-0.498533372
1.003,-0.386647306
1.00305,-0.161404238
1.0031,0.45435541
1.00315,1.1266797
1.0032,0.464908462
1.00325,-0.891977098
1.0033,-1.353720351
1.00335,-0.865335223
1.0034,-0.422057172
1.00345,-0.438771645
1.0035,0.03302364
1.00355,-0.240070558
1.0036,-0.787423433
1.00365,-0.153176573
1.0037,-0.491969328
1.00375,-0.345527696
1.0038,-0.018366912
1.00385,-0.089011531
1.0039,1.218333643
1.00395,1.280401768
1.004,0.232302102
1.00405,-0.015342172
1.0041,-0.491716515
1.00415,-1.377718882
1.0042,-1.18517785
1.00425,-0.437890663
1.0043,0.139040947
1.00435,2.001162149
1.0044,2.597640478
1.00445,1.004562847
1.0045,0.082820748
1.00455,-0.926054748
1.0046,-1.848756474
1.00465,-0.6572183
1.0047,0.726306494
1.00475,0.117105173
1.0048,0.562214488
1.00485,0.620354887
1.0049,-0.718201661
1.00495,0.510830937
1.005,0.836027698
1.00505,0.199894687
1.0051,1.040979782
1.00515,0.961487374
1.0052,0.903341748
1.00525,0.81938249
1.0053,-0.183440532
1.00535,-0.985928005
1.0054,-1.216767436
1.00545,-1.292437445
1.0055,-1.17551197
1.00555,0.500585061
1.0056,1.695947284
1.00565,1.13622926
1.0057,0.392819208
1.00575,-0.647562791
1.0058,-0.992755349
1.00585,-1.248756611
1.0059,-1.342895188
1.00595,-0.53529125
1.006,0.473266968
1.00605,0.459292189
1.0061,-0.638897207
1.00615,-0.534863633
1.0062,-0.384415832
1.00625,-0.667469165
1.0063,-0.754353183
1.00635,-0.544506416
1.0064,0.920969973
1.00645,1.786610558
1.0065,1.100535356
1.00655,-0.030903424
1.0066,-0.819350036
1.00665,-0.990131556
1.0067,-1.062457722
1.00675,0.2111754
1.0068,1.456445215
1.00685,0.933000859
1.0069,0.83662508
1.00695,0.460522799
1.007,-0.152293314
1.00705,-0.138779998
1.0071,-0.344721673
1.00715,-0.424587116
1.0072,-0.080152376
1.00725,0.302183569
1.0073,0.456806884
1.00735,0.47027585
1.0074,0.442068697
1.00745,0.48235831
1.0075,-0.222608041
1.00755,-0.432374702
1.0076,0.161595607
1.00765,0.067668248
1.0077,0.210254782
1.00775,0.102754664
1.0078,-0.361378475
1.00785,-0.316305587
1.0079,-0.585536626
1.00795,-0.796792042
1.008,0.014356044
1.00805,1.062316224
1.0081,1.133792103
1.00815,0.453435227
1.0082,-0.019419162
1.00825,-0.514759031
1.0083,-0.696192696
1.00835,-0.54285928
1.0084,-0.356079279
1.00845,0.342285935
1.0085,0.248102317
1.00855,-0.755562575
1.0086,-1.345083001
1.00865,-0.397655738
1.0087,1.321387064
1.00875,1.146522392
1.0088,-0.123761771
1.00885,-0.588754292
1.0089,-0.431928857
1.00895,0.147404119
1.009,0.017547025
1.00905,-1.209811582
1.0091,-1.669350144
1.00915,-1.079972468
1.0092,0.05411927
1.00925,1.579673854
1.0093,1.891769497
1.00935,0.760789057
1.0094,-0.100676606
1.00945,-0.5731917
1.0095,-1.000301078
1.00955,-0.820586215
1.0096,0.167660081
1.00965,0.727755825
1.0097,0.793873067
1.00975,0.289452697
1.0098,-1.15949159
1.00985,-1.133508915
1.0099,-0.194171862
1.00995,0.530068859
1.01,1.18510206
1.01005,1.088461101
1.0101,0.981526862
1.01015,0.66153611
1.0102,-0.12778562
1.01025,-0.959691985
1.0103,-1.25210297
1.01035,-0.910557037
1.0104,-0.693387455
1.01045,-0.145678003
1.0105,1.0280336
1.01055,1.910707514
1.0106,1.385886441
1.01065,-0.180703012
1.0107,-0.920319665
1.01075,-0.982186555
1.0108,-0.68290974
1.01085,0.238680978
1.0109,0.860080724
1.01095,0.739869144
1.011,-0.15641319
1.01105,-0.672830312
1.0111,-0.503475508
1.01115,-0.111678964
1.0112,0.367342866
1.01125,0.444743502
1.0113,1.163541094
1.01135,1.824546476
1.0114,1.38960294
1.01145,0.23624699
1.0115,-1.495279489
1.01155,-2.552032903
1.0116,-2.628876615
1.01165,-1.377635937
1.0117,0.619078322
1.01175,1.763390462
1.0118,2.691648626
1.01185,2.13204337
1.0119,-0.190684028
1.01195,-1.538557711
1.012,-2.533465643
1.01205,-2.402159744
1.0121,-0.063204479
1.01215,1.040065317
1.0122,1.018769063
1.01225,0.602427281
1.0123,-0.700432049
1.01235,-0.723916721
1.0124,-0.67787944
1.01245,-0.919936061
1.0125,0.028648958
1.01255,0.70652448
1.0126,1.457431564
1.01265,1.707924507
1.0127,0.346385444
1.01275,-1.037594562
1.0128,-1.851148127
1.01285,-1.608975745
1.0129,-0.317640241
1.01295,1.043173713
1.013,1.677331611
1.01305,1.330323466
1.0131,0.65136808
1.01315,-0.281430726
1.0132,-1.291837715
1.01325,-1.144770966
1.0133,-0.262687193
1.01335,-0.026950871
1.0134,0.612133265
1.01345,0.992410356
1.0135,0.518627012
1.01355,-0.031254135
1.0136,-0.92292776
1.01365,-0.750837377
1.0137,-0.367644595
1.01375,-0.274834815
1.0138,0.636275196
1.01385,1.610572758
1.0139,1.899743974
1.01395,0.483373363
1.014,-1.440305793
1.01405,-1.882998052
1.0141,-1.329519531
1.01415,-0.188452066
1.0142,1.349474001
1.01425,1.922255464
1.0143,1.315908028
1.01435,0.519614064
1.0144,-0.203215788
1.01445,-1.006774658
1.0145,-1.722119675
1.01455,-1.379986888
1.0146,0.249082442
1.01465,0.973811753
1.0147,-0.18073827
1.01475,-0.354336644
1.0148,0.16171151
1.01485,0.19932741
1.0149,0.551549515
1.01495,-0.140899884
1.015,-0.469091468
1.01505,0.310641822
1.0151,0.738204481
1.01515,0.699869688
1.0152,-0.539861483
1.01525,-1.959853091
1.0153,-1.858055889
1.01535,-0.899417019
1.0154,-0.192503351
1.01545,1.384524217
1.0155,2.325302392
1.01555,1.188057508
1.0156,0.347595786
1.01565,-0.875426782
1.0157,-1.373181655
1.01575,-1.111589526
1.0158,-0.547051569
1.01585,0.666736992
1.0159,0.417873628
1.01595,0.571894268
1.016,-0.690546225
1.01605,-1.097327384
1.0161,1.529119263
1.01615,1.258822764
1.0162,0.476730539
1.01625,0.68306449
1.0163,0.631968811
1.01635,1.202262923
1.0164,0.703512156
1.01645,-1.076981544
1.0165,-2.324596636
1.01655,-1.227773592
1.0166,0.019870691
1.01665,1.145263497
1.0167,2.617110541
1.01675,1.232566048
1.0168,0.053455897
1.01685,-0.368661248
1.0169,-0.746739381
1.01695,-0.17329524
1.017,0.503098661
1.01705,1.196128011
1.0171,-0.436094586
1.01715,-0.668956292
1.0172,-0.819568271
1.01725,-1.889594219
1.0173,-0.170121207
1.01735,-0.088377862
1.0174,-0.372625334
1.01745,0.018755263
1.0175,0.379534603
1.01755,1.036862487
1.0176,0.557982176
1.01765,-0.424059793
1.0177,-1.841292162
1.01775,-1.656536883
1.0178,-1.286374374
1.01785,-0.451065636
1.0179,1.561249947
1.01795,1.567769026
1.018,2.079238128
1.01805,1.440689197
1.0181,-1.147159855
1.01815,-1.814621795
1.0182,-1.005475828
1.01825,0.170309699
1.0183,0.499914899
1.01835,-0.080555227
1.0184,-0.956243823
1.01845,-0.495377349
1.0185,0.349305686
1.01855,-0.083737519
1.0186,0.275484314
1.01865,0.447591053
1.0187,0.392569342
1.01875,0.385471744
1.0188,-0.031854491
1.01885,0.611035889
1.0189,-0.130114173
1.01895,-1.626430663
1.019,-1.266678554
1.01905,-0.447890304
1.0191,0.222035679
1.01915,0.507389776
1.0192,1.585741832
1.01925,2.058190356
1.0193,0.540632997
1.01935,-0.572664449
1.0194,-1.106216124
1.01945,-1.30668116
1.0195,-0.539272017
1.01955,0.681225215
1.0196,0.499229438
1.01965,-0.034932765
1.0197,0.240761829
1.01975,0.211784739
1.0198,-0.105922312
1.01985,-0.255125372
1.0199,-0.02692705
1.01995,-0.208598207
1.02,-0.027551851
1.02005,0.725220634
1.0201,0.721875655
1.02015,-0.106185858
1.0202,-0.614281526
1.02025,-0.919838773
1.0203,-1.501023113
1.02035,-0.014535479
1.0204,1.93538489
1.02045,1.43161608
1.0205,0.278633296
1.02055,-0.259161096
1.0206,-0.293923067
1.02065,-0.642100542
1.0207,-1.246164869
1.02075,-0.831936801
1.0208,0.427427802
1.02085,0.97302425
1.0209,0.16440596
1.02095,-0.415175337
1.021,-0.535294955
1.02105,-0.260425338
1.0211,0.265680788
1.02115,0.391529491
1.0212,0.616528361
1.02125,0.858758054
1.0213,0.762469494
1.02135,0.054998907
1.0214,-0.31629633
1.02145,-0.589189237
1.0215,-0.794853618
1.02155,-0.09083873
1.0216,0.834038759
1.02165,1.472334012
1.0217,0.910009642
1.02175,-0.025567961
1.0218,-0.253027635
1.02185,-0.063405004
1.0219,0.1001354
1.02195,-0.030526836
1.022,-0.295800433
1.02205,-0.166448732
1.0221,0.359281214
1.02215,-0.169271033
1.0222,-0.47236853
1.02225,0.219326727
1.0223,0.185658769
1.02235,-0.076922069
1.0224,-0.068990918
1.02245,-0.104344076
1.0225,-0.130583605
1.02255,0.133807776
1.0226,-0.377064096
1.02265,-1.567727985
1.0227,-1.069369742
1.02275,-0.388372217
1.0228,-0.368759739
1.02285,0.700374471
1.0229,1.625378695
1.02295,1.065683897
1.023,-0.312871107
1.02305,-1.168455797
1.0231,-0.402947905
1.02315,0.063662701
1.0232,-0.328434046
1.02325,0.769974298
1.0233,-0.11200303
1.02335,-1.420484155
1.0234,-0.381822645
1.02345,-0.536345383
1.0235,0.913583265
1.02355,1.91357424
1.0236,0.660629735
1.02365,1.249643997
1.0237,0.875990802
1.02375,-0.388639766
1.0238,-0.401893332
1.02385,-0.899895704
1.0239,-1.594058848
1.02395,-1.522052929
1.024,-0.903848963
1.02405,-0.10274769
1.0241,1.834320998
1.02415,2.329951588
1.0242,0.192794487
1.02425,-0.523149563
1.0243,-1.073910385
1.02435,-2.502157646
1.0244,-2.506465323
1.02445,0.673019389
1.0245,3.103238252
1.02455,1.656946388
1.0246,-0.072629256
1.02465,-0.802644062
1.0247,0.226971145
1.02475,0.028213056
1.0248,-0.061233833
1.02485,0.981849256
1.0249,-0.056279796
1.02495,0.189192226
1.025,0.321209419
1.02505,-0.162087821
1.0251,-0.840888081
1.02515,-1.606173177
1.0252,-1.299616696
1.02525,-1.062035358
1.0253,0.687612217
1.02535,1.48173286
1.0254,1.374956306
1.02545,1.379672597
1.0255,-0.024819779
1.02555,-1.021362352
1.0256,-0.958000137
1.02565,-0.503813173
1.0257,-0.353772199
1.02575,0.577745969
1.0258,0.252465423
1.02585,-0.338992988
1.0259,0.420857707
1.02595,-0.081751063
1.026,0.36270926
1.02605,0.171559039
1.0261,-0.817615875
1.02615,0.523116292
1.0262,1.645161053
1.02625,1.148759067
1.0263,0.485427109
1.02635,-0.734146795
1.0264,-2.322245639
1.02645,-1.74256195
1.0265,-0.204424557
1.02655,0.659866477
1.0266,1.524432953
1.02665,1.304050913
1.0267,0.608303614
1.02675,-0.006674824
1.0268,-0.627284376
1.02685,-0.8577037
1.0269,-1.335006706
1.02695,-0.213778462
1.027,0.238048334
1.02705,-0.631578996
1.0271,-0.031030582
1.02715,0.212237556
1.0272,0.542888518
1.02725,0.272643475
1.0273,-0.514164817
1.02735,-0.510467582
1.0274,-0.033640708
1.02745,0.269484517
1.0275,0.009806659
1.02755,-0.248835809
1.0276,-0.817409473
1.02765,-0.234387498
1.0277,-0.079832488
1.02775,-0.292193455
1.0278,0.647978828
1.02785,0.310231622
1.0279,0.127643879
1.02795,0.530493829
1.028,0.138201574
1.02805,0.026729031
1.0281,-0.369811542
1.02815,-0.722649412
1.0282,0.145829775
1.02825,0.78373505
1.0283,0.861116472
1.02835,0.305513933
1.0284,0.265134436
1.02845,1.165698222
1.0285,0.40922198
1.02855,-0.217579328
1.0286,-0.246741184
1.02865,0.044126256
1.0287,1.690692354
1.02875,1.299608426
1.0288,-0.847429861
1.02885,-1.508263312
1.0289,-0.791343357
1.02895,-0.016969693
1.029,1.019341239
1.02905,1.504952673
1.0291,0.151068712
1.02915,-0.640867764
1.0292,-0.035988352
1.02925,-0.370127409
1.0293,-0.563058475
1.02935,0.497803741
1.0294,-0.752510841
1.02945,-1.003562553
1.0295,-0.159145818
1.02955,-2.016300951
1.0296,-0.320594189
1.02965,1.432163216
1.0297,0.516392779
1.02975,1.04391224
1.0298,-0.18627865
1.02985,-0.869066882
1.0299,0.466204933
1.02995,0.190165736
1.03,-0.610440023
1.03005,-0.802450527
1.0301,-1.266635943
1.03015,-1.032535318
1.0302,-0.037571101
1.03025,0.857103625
1.0303,1.515430141
1.03035,0.819232553
1.0304,-0.142549768
1.03045,-0.693228002
1.0305,-1.13136668
1.03055,-0.826610617
1.0306,-0.165404649
1.03065,0.351338425
1.0307,0.394536798
1.03075,0.577190928
1.0308,0.120613194
1.03085,-0.736457071
1.0309,-0.134933373
1.03095,1.075555199
1.031,0.945289686
1.03105,0.255802833
1.0311,0.634997997
1.03115,0.412386521
1.0312,0.638845837
1.03125,0.862941224
1.0313,-1.192501356
1.03135,-1.265162121
1.0314,-0.112491762
1.03145,-0.626447192
1.0315,1.153334145
1.03155,2.685619334
1.0316,0.475943694
1.03165,-0.683471137
1.0317,-0.450491423
1.03175,-0.769777139
1.0318,-0.435697612
1.03185,0.17235934
1.0319,-0.509460207
1.03195,-0.926108112
1.032,-0.324140771
1.03205,-0.655832775
1.0321,-0.159943687
1.03215,0.346424521
1.0322,-0.091718054
1.03225,0.053487039
1.0323,0.253026124
1.03235,0.922077893
1.0324,1.279011853
1.03245,0.29687624
1.0325,-1.152525928
1.03255,-1.93794115
1.0326,-2.136375137
1.03265,-1.439991013
1.0327,-0.002041715
1.03275,0.785072924
1.0328,1.583068079
1.03285,2.061716736
1.0329,0.783414905
1.03295,-0.439347833
1.033,-0.95327399
1.03305,-1.268739122
1.0331,-0.640457789
1.03315,0.33109157
1.0332,0.595863596
1.03325,0.297380673
1.0333,1.066295931
1.03335,1.096812757
1.0334,0.268766192
1.03345,0.439175215
1.0335,-0.539626293
1.03355,-0.569884605
1.0336,1.169813122
1.03365,1.070353122
1.0337,0.628969567
1.03375,0.204376389
1.0338,-1.696823632
1.03385,-1.802006395
1.0339,0.192379752
1.03395,1.069901048
1.034,1.067803195
1.03405,0.8114648
1.0341,-0.013361019
1.03415,-0.339409168
1.0342,-0.583068709
1.03425,-0.339632434
1.0343,-0.665423487
1.03435,-1.025405146
1.0344,-0.223668076
1.03445,-2.140303673
1.0345,-1.366171029
1.03455,1.526690584
1.0346,1.487626961
1.03465,1.732151138
1.0347,0.27303476
1.03475,-0.91824884
1.0348,-0.648394242
1.03485,-0.43265586
1.0349,0.200213355
1.03495,0.000658015
1.035,-0.389091599
1.03505,-1.277582672
1.0351,-1.112010266
1.03515,0.334939207
1.0352,1.078308246
1.03525,1.628603561
1.0353,0.943545787
1.03535,-0.445767241
1.0354,-0.463149705
1.03545,0.164096804
1.0355,-0.000242464
1.03555,0.105779417
1.0356,0.099669483
1.03565,-0.833977592
1.0357,-0.910700431
1.03575,-1.4747617
1.0358,-0.922774852
1.03585,2.004054665
1.0359,2.485303949
1.03595,1.011683479
1.036,-0.033011722
1.03605,-0.687844291
1.0361,-0.32667051
1.03615,0.01927742
1.0362,-1.025128889
1.03625,-2.123730924
1.0363,-1.566041736
1.03635,-0.238907266
1.0364,1.141331189
1.03645,2.131538674
1.0365,1.31031287
1.03655,-0.076612213
1.0366,-0.597514392
1.03665,-1.31737157
1.0367,-1.168699017
1.03675,0.190026909
1.0368,0.752480317
1.03685,0.902830358
1.0369,0.699259637
1.03695,-0.428486011
1.037,-1.363208689
1.03705,-1.226039854
1.0371,-0.186154693
1.03715,0.981217104
1.0372,1.465015053
1.03725,1.534500791
1.0373,1.533391744
1.03735,0.762335035
1.0374,-0.823778734
1.03745,-1.875854162
1.0375,-1.564359607
1.03755,-1.117679991
1.0376,0.254626407
1.03765,1.504204308
1.0377,1.60793813
1.03775,2.377095392
1.0378,0.840615555
1.03785,-1.52631248
1.0379,-1.78681427
1.03795,-1.244908328
1.038,-0.484375144
1.03805,0.549646962
1.0381,1.113166881
1.03815,-0.260343567
1.0382,-0.601492977
1.03825,-0.747852949
1.0383,-1.121406721
1.03835,0.805707852
1.0384,1.107698869
1.03845,0.384431197
1.0385,1.174558132
1.03855,1.027685031
1.0386,0.400106828
1.03865,-0.072998962
1.0387,-1.378713851
1.03875,-2.057115904
1.0388,-1.210377649
1.03885,-0.260653185
1.0389,0.94708235
1.03895,2.274624017
1.039,1.463328385
1.03905,0.284081719
1.0391,-0.296657641
1.03915,-1.223332685
1.0392,-1.15137796
1.03925,-0.074872178
1.0393,0.63565969
1.03935,0.359879246
1.0394,0.236102922
1.03945,-0.534201068
1.0395,-0.726513964
1.03955,0.155828807
1.0396,-0.299453371
1.03965,-0.388985713
1.0397,0.042414165
1.03975,0.435960449
1.0398,1.092729137
1.03985,0.709531565
1.0399,-0.649859084
1.03995,-1.282461065
1.04,-1.573705105
1.04005,-1.376212661
1.0401,-0.181392397
1.04015,0.382690327
1.0402,1.328268903
1.04025,1.770456973
1.0403,0.611460937
1.04035,-0.839582532
1.0404,-1.989662349
1.04045,-1.757338846
1.0405,-0.847305288
1.04055,0.678301856
1.0406,2.139669259
1.04065,1.577704703
1.0407,0.647065534
1.04075,0.305220278
1.0408,-0.541008493
1.04085,-0.755439722
1.0409,-0.223776535
1.04095,0.149753594
1.041,0.943295455
1.04105,1.543681483
1.0411,1.091489535
1.04115,-0.043629532
1.0412,-0.672163178
1.04125,-0.777231973
1.0413,-0.936637744
1.04135,-0.369979379
1.0414,1.075189889
1.04145,1.704276577
1.0415,0.980061472
1.04155,0.370044369
1.0416,-0.34520512
1.04165,-0.91689267
1.0417,-1.549395206
1.04175,-1.589586354
1.0418,0.009879412
1.04185,0.282352021
1.0419,0.095408166
1.04195,0.645687675
1.042,0.544827178
1.04205,0.461639496
1.0421,-0.287378579
1.04215,-0.931114675
1.0422,-0.564337016
1.04225,-0.095072333
1.0423,0.729371652
1.04235,0.332578342
1.0424,-0.696213906
1.04245,-0.666160978
1.0425,-0.983108744
1.04255,-0.477387438
1.0426,0.803233697
1.04265,1.378653193
1.0427,1.323978907
1.04275,0.20195722
1.0428,-0.519631173
1.04285,-0.192654736
1.0429,-0.335747103
1.04295,-0.468983654
1.043,-0.33661303
1.04305,-0.605184989
1.0431,-0.139146831
1.04315,-0.19426876
1.0432,-0.427001696
1.04325,0.778225158
1.0433,1.182144767
1.04335,0.863148417
1.0434,0.13042077
1.04345,-0.027568532
1.0435,0.581278709
1.04355,0.074697821
1.0436,-0.591932027
1.04365,-0.915355448
1.0437,-1.004777511
1.04375,-0.502595433
1.0438,0.17705789
1.04385,0.590031475
1.0439,1.358593184
1.04395,0.980231741
1.044,-0.341465799
1.04405,-0.498393212
1.0441,-1.037824046
1.04415,-1.507597643
1.0442,-0.571967513
1.04425,0.649906168
1.0443,0.363234397
1.04435,-0.209760033
1.0444,-0.156381009
1.04445,-0.753120082
1.0445,-0.639420763
1.04455,0.237546374
1.0446,0.624418022
1.04465,0.552155708
1.0447,0.680827916
1.04475,0.470821985
1.0448,-0.0843602
1.04485,-0.659068415
1.0449,-0.737121648
1.04495,-0.144177154
1.045,-0.356319677
1.04505,0.319227166
1.0451,1.279353507
1.04515,1.33843374
1.0452,0.942272793
1.04525,-0.32661517
1.0453,-0.829623543
1.04535,-0.247956845
1.0454,0.23849437
1.04545,0.555283788
1.0455,0.573790999
1.04555,-0.72928181
1.0456,-0.989242713
1.04565,-0.238752018
1.0457,0.035872431
1.04575,0.951604031
1.0458,0.478946867
1.04585,-0.039621129
1.0459,0.346375031
1.04595,0.301644654
1.046,0.399167935
1.04605,-0.300579706
1.0461,-1.266063117
1.04615,-1.537759292
1.0462,-1.204040326
1.04625,-0.432821947
1.0463,0.579842765
1.04635,1.320477986
1.0464,1.594205959
1.04645,1.232464098
1.0465,-0.303701851
1.04655,-1.52539514
1.0466,-1.638748559
1.04665,-1.138567662
1.0467,-0.44667632
1.04675,1.00763895
1.0468,1.408042738
1.04685,0.141389077
1.0469,0.171894902
1.04695,-0.536197375
1.047,-1.249827177
1.04705,-0.452385453
1.0471,-0.070071075
1.04715,0.378496335
1.0472,0.928032024
1.04725,1.2722063
1.0473,0.645953138
1.04735,-0.374204562
1.0474,-0.704290671
1.04745,-1.122138504
1.0475,-0.707509731
1.04755,0.674287022
1.0476,1.117686735
1.04765,1.13853456
1.0477,0.786226958
1.04775,-0.068491264
1.0478,-0.558583438
1.04785,-0.876189451
1.0479,-0.775738375
1.04795,-0.32818121
1.048,0.334235956
1.04805,0.174930552
1.0481,-0.013480422
1.04815,0.426757453
1.0482,0.21061326
1.04825,0.343862426
1.0483,-0.189740126
1.04835,-0.639493138
1.0484,0.22257062
1.04845,0.476082678
1.0485,0.723015005
1.04855,0.061462783
1.0486,-0.824816335
1.04865,-0.728063483
1.0487,-1.080828106
1.04875,0.120494359
1.0488,1.119407394
1.04885,0.518017497
1.0489,0.272513649
1.04895,-0.417662623
1.049,-0.583972235
1.04905,-0.238009209
1.0491,-0.105622376
1.04915,-0.494276973
1.0492,-0.258046948
1.04925,0.174121735
1.0493,-0.837532835
1.04935,-0.518366082
1.0494,0.07066263
1.04945,0.560087712
1.0495,1.165467433
1.04955,0.024887062
1.0496,-0.430531899
1.04965,0.157479332
1.0497,0.185944087
1.04975,0.070504983
1.0498,0.043367483
1.04985,-0.723569599
1.0499,-1.120281358
1.04995,-0.158125039
1.05,0.60062093
1.05005,0.999026815
1.0501,0.776944429
1.05015,0.05663573
1.0502,0.166106237
1.05025,-0.136564845
1.0503,-0.738186939
1.05035,0.001742647
1.0504,0.719984799
1.05045,0.095703284
1.0505,-0.606876364
1.05055,-0.431883753
1.0506,-0.342383348
1.05065,0.250451078
1.0507,0.656675533
1.05075,0.634855326
1.0508,0.985954342
1.05085,0.527176049
1.0509,0.362816401
1.05095,-0.41496307
1.051,-1.237929439
1.05105,-0.985504134
1.0511,-0.91949669
1.05115,-0.319908519
1.0512,0.211659743
1.05125,0.418029353
1.0513,0.404333073
1.05135,0.641010443
1.0514,0.440007611
1.05145,-0.544548606
1.0515,-0.994151029
1.05155,-0.400152274
1.0516,0.4169457
1.05165,0.214108899
1.0517,0.364709196
1.05175,0.003910637
1.0518,-0.735130963
1.05185,-0.070785007
1.0519,0.100654029
1.05195,-0.042474169
1.052,0.4983836
1.05205,0.456176105
1.0521,0.770218456
1.05215,1.361954108
1.0522,0.309873344
1.05225,-0.727490883
1.0523,-1.483886874
1.05235,-2.027016487
1.0524,-0.728078164
1.05245,0.850063037
1.0525,1.662899902
1.05255,1.685797444
1.0526,1.141410446
1.05265,0.431874146
1.0527,-1.259484705
1.05275,-2.036474178
1.0528,-1.314958189
1.05285,-0.692959175
1.0529,0.646714268
1.05295,1.136432018
1.053,0.332368494
1.05305,-0.221033979
1.0531,-1.243655112
1.05315,-1.146869149
1.0532,-0.183935021
1.05325,0.252266896
1.0533,1.20510415
1.05335,1.869173001
1.0534,1.497428791
1.05345,0.205329145
1.0535,-0.858599955
1.05355,-1.831023987
1.0536,-2.059136067
1.05365,0.137021888
1.0537,1.023453687
1.05375,1.054537921
1.0538,2.103861191
1.05385,1.133063658
1.0539,-0.571209143
1.05395,-0.997696132
1.054,-0.998813001
1.05405,-0.640071167
1.0541,1.010937755
1.05415,0.792249623
1.0542,-1.207704255
1.05425,-0.695511353
1.0543,-0.700401535
1.05435,-0.046591796
1.0544,1.551068468
1.05445,-0.820280316
1.0545,-1.015958564
1.05455,1.136950999
1.0546,0.663361879
1.05465,0.988668108
1.0547,0.725160833
1.05475,-0.852656636
1.0548,-2.181652666
1.05485,-1.510857731
1.0549,0.571510969
1.05495,1.719537423
1.055,2.867015483
1.05505,1.628481489
1.0551,-0.263403561
